id;control;cultivar;ano;Quantidade (Kg)
62;br_Outras;Outras(2);2006;0
1;TINTAS;TINTAS;2007;430628346
2;ti_Bacarina;Bacarina;2007;12070
3;ti_Bailey;Bailey;2007;236139
4;ti_Bordo;Bordo;2007;76907674
5;ti_Bourdin (S);Bourdin (S);2007;0
6;ti_BRSCarmen;BRS Carmen;2007;0
7;ti_BRSCora;BRS Cora;2007;4370
8;ti_BRS Magna;BRS Magna;2007;0
9;ti_BRS Margot;BRS Margot;2007;0
10;ti_BRSMorena;BRS Morena;2007;0
29;ti_BRS Núbia ;BRS Núbia ;2007;0
11;ti_BRS Rúbea;BRS Rúbea;2007;605247
12;ti_BRSVioleta;BRS Violeta;2007;0
13;ti_BRS Vitória;BRS Vitória;2007;0
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2007;7130
16;ti_Coleções;Coleções;2007;30942
17;ti_Concord;Concord;2007;25732390
18;ti_Concordclone30;Concord clone 30;2007;0
19;ti_Couderc;Couderc;2007;32652378
20;ti_Cynthiana(1);Cynthiana(1);2007;1705777
21;ti_Herbemont;Herbemont;2007;18204806
22;ti_IAC138022;IAC 138022;2007;0
23;ti_Isabel;Isabel;2007;228558808
24;ti_IsabelPrecoce;Isabel Precoce;2007;86037
25;ti_Jacquez;Jacquez;2007;32478164
26;ti_Kyoko;Kyoko;2007;0
27;ti_Landot;Landot;2007;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2007;0
29;ti_Oberlin;Oberlin;2007;3060
30;ti_Othello;Othello;2007;0
31;ti_Paco;Paco;2007;0
32;ti_Patricia;Patricia;2007;38018
33;ti_Seibel;Seibel;2007;8603117
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2007;3349837
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2007;1412382
36;ti_Vênus;Vênus;2007;0
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2007;67888444
38;br_Baco;Baco;2007;0
39;br_Bokay;Bokay;2007;0
40;br_BRS Bibiana ;BRS Bibiana ;2007;0
41;br_BRSClara;BRS Clara;2007;0
42;br_BRSLorena;BRS Lorena;2007;3312021
43;br_Couderc13;Couderc 13;2007;11367849
44;br_Delaware;Delaware;2007;0
45;br_DonaZillá;Dona Zillá;2007;57310
46;br_DutChess;Dut Chess;2007;0
47;br_Goethe;Goethe;2007;791379
48;br_IAC;IAC;2007;0
49;br_Juliana;Juliana;2007;7000
50;br_Martha;Martha;2007;6038
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2007;0
52;br_MoscatoEmbrapa;Moscato Embrapa;2007;6621952
53;br_Niagara;Niagara;2007;0
54;br_NiagaraBranca;Niagara Branca;2007;33749294
55;br_NiagaraRosada;Niagara Rosada;2007;10383783
56;br_Poloske;Poloske;2007;0
57;br_Seleções;Seleções;2007;5370
58;br_SeyveVillard;Seyve Villard;2007;1139845
59;br_SeyveVillard5276;Seyve Villard 5276;2007;406600
60;br_SeyveVillard12375;Seyve Villard 12375;2007;0
61;br_TardiadeCaxias;Tardia de Caxias;2007;40003
62;br_Outras;Outras(2);2007;0
1;TINTAS;TINTAS;2008;466504230
2;ti_Bacarina;Bacarina;2008;16780
3;ti_Bailey;Bailey;2008;235828
4;ti_Bordo;Bordo;2008;97644667
5;ti_Bourdin (S);Bourdin (S);2008;0
6;ti_BRSCarmen;BRS Carmen;2008;0
7;ti_BRSCora;BRS Cora;2008;59160
8;ti_BRS Magna;BRS Magna;2008;0
9;ti_BRS Margot;BRS Margot;2008;0
10;ti_BRSMorena;BRS Morena;2008;0
29;ti_BRS Núbia ;BRS Núbia ;2008;0
11;ti_BRS Rúbea;BRS Rúbea;2008;785389
12;ti_BRSVioleta;BRS Violeta;2008;4296
13;ti_BRS Vitória;BRS Vitória;2008;0
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2008;0
16;ti_Coleções;Coleções;2008;27400
17;ti_Concord;Concord;2008;44291027
18;ti_Concordclone30;Concord clone 30;2008;0
19;ti_Couderc;Couderc;2008;33179502
20;ti_Cynthiana(1);Cynthiana(1);2008;1220666
21;ti_Herbemont;Herbemont;2008;11962083
22;ti_IAC138022;IAC 138022;2008;0
23;ti_Isabel;Isabel;2008;236664733
24;ti_IsabelPrecoce;Isabel Precoce;2008;576083
25;ti_Jacquez;Jacquez;2008;23447261
26;ti_Kyoko;Kyoko;2008;0
27;ti_Landot;Landot;2008;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2008;0
29;ti_Oberlin;Oberlin;2008;0
30;ti_Othello;Othello;2008;0
31;ti_Paco;Paco;2008;0
32;ti_Patricia;Patricia;2008;50848
33;ti_Seibel;Seibel;2008;10059544
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2008;4276672
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2008;1963751
36;ti_Vênus;Vênus;2008;38540
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2008;83917393
38;br_Baco;Baco;2008;0
39;br_Bokay;Bokay;2008;0
40;br_BRS Bibiana ;BRS Bibiana ;2008;0
41;br_BRSClara;BRS Clara;2008;0
42;br_BRSLorena;BRS Lorena;2008;4861871
43;br_Couderc13;Couderc 13;2008;10071015
44;br_Delaware;Delaware;2008;0
45;br_DonaZillá;Dona Zillá;2008;29246
46;br_DutChess;Dut Chess;2008;0
47;br_Goethe;Goethe;2008;324838
48;br_IAC;IAC;2008;0
49;br_Juliana;Juliana;2008;15380
50;br_Martha;Martha;2008;6586
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2008;0
52;br_MoscatoEmbrapa;Moscato Embrapa;2008;8598555
53;br_Niagara;Niagara;2008;0
54;br_NiagaraBranca;Niagara Branca;2008;43629972
55;br_NiagaraRosada;Niagara Rosada;2008;14753481
56;br_Poloske;Poloske;2008;0
57;br_Seleções;Seleções;2008;4280
58;br_SeyveVillard;Seyve Villard;2008;1156969
59;br_SeyveVillard5276;Seyve Villard 5276;2008;449229
60;br_SeyveVillard12375;Seyve Villard 12375;2008;0
61;br_TardiadeCaxias;Tardia de Caxias;2008;15971
62;br_Outras;Outras(2);2008;0
1;TINTAS;TINTAS;2009;391196306
2;ti_Bacarina;Bacarina;2009;10810
3;ti_Bailey;Bailey;2009;559815
4;ti_Bordo;Bordo;2009;69521354
5;ti_Bourdin (S);Bourdin (S);2009;0
6;ti_BRSCarmen;BRS Carmen;2009;0
7;ti_BRSCora;BRS Cora;2009;335038
8;ti_BRS Magna;BRS Magna;2009;0
9;ti_BRS Margot;BRS Margot;2009;0
10;ti_BRSMorena;BRS Morena;2009;0
29;ti_BRS Núbia ;BRS Núbia ;2009;0
11;ti_BRS Rúbea;BRS Rúbea;2009;718461
12;ti_BRSVioleta;BRS Violeta;2009;132764
13;ti_BRS Vitória;BRS Vitória;2009;0
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2009;17498
16;ti_Coleções;Coleções;2009;27109
17;ti_Concord;Concord;2009;39227727
18;ti_Concordclone30;Concord clone 30;2009;0
19;ti_Couderc;Couderc;2009;29388964
20;ti_Cynthiana(1);Cynthiana(1);2009;1279382
21;ti_Herbemont;Herbemont;2009;10968175
22;ti_IAC138022;IAC 138022;2009;0
23;ti_Isabel;Isabel;2009;199729598
24;ti_IsabelPrecoce;Isabel Precoce;2009;1632808
25;ti_Jacquez;Jacquez;2009;24273653
26;ti_Kyoko;Kyoko;2009;5395
27;ti_Landot;Landot;2009;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2009;0
29;ti_Oberlin;Oberlin;2009;0
30;ti_Othello;Othello;2009;0
31;ti_Paco;Paco;2009;0
32;ti_Patricia;Patricia;2009;20380
33;ti_Seibel;Seibel;2009;7731667
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2009;3974185
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2009;1626063
36;ti_Vênus;Vênus;2009;15460
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2009;71110317
38;br_Baco;Baco;2009;0
39;br_Bokay;Bokay;2009;0
40;br_BRS Bibiana ;BRS Bibiana ;2009;0
41;br_BRSClara;BRS Clara;2009;0
42;br_BRSLorena;BRS Lorena;2009;6117429
43;br_Couderc13;Couderc 13;2009;11021450
44;br_Delaware;Delaware;2009;0
45;br_DonaZillá;Dona Zillá;2009;44650
46;br_DutChess;Dut Chess;2009;0
47;br_Goethe;Goethe;2009;480376
48;br_IAC;IAC;2009;0
49;br_Juliana;Juliana;2009;4060
50;br_Martha;Martha;2009;6433
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2009;0
52;br_MoscatoEmbrapa;Moscato Embrapa;2009;11229449
53;br_Niagara;Niagara;2009;0
54;br_NiagaraBranca;Niagara Branca;2009;30822840
55;br_NiagaraRosada;Niagara Rosada;2009;9975809
56;br_Poloske;Poloske;2009;0
57;br_Seleções;Seleções;2009;0
58;br_SeyveVillard;Seyve Villard;2009;1094276
59;br_SeyveVillard5276;Seyve Villard 5276;2009;305108
60;br_SeyveVillard12375;Seyve Villard 12375;2009;0
61;br_TardiadeCaxias;Tardia de Caxias;2009;8437
62;br_Outras;Outras(2);2009;0
1;TINTAS;TINTAS;2010;409514092
2;ti_Bacarina;Bacarina;2010;7850
3;ti_Bailey;Bailey;2010;604895
4;ti_Bordo;Bordo;2010;89066377
5;ti_Bourdin (S);Bourdin (S);2010;26990
6;ti_BRSCarmen;BRS Carmen;2010;2296
7;ti_BRSCora;BRS Cora;2010;1178530
8;ti_BRS Magna;BRS Magna;2010;0
9;ti_BRS Margot;BRS Margot;2010;0
10;ti_BRSMorena;BRS Morena;2010;12114
29;ti_BRS Núbia ;BRS Núbia ;2010;0
11;ti_BRS Rúbea;BRS Rúbea;2010;876076
12;ti_BRSVioleta;BRS Violeta;2010;979695
13;ti_BRS Vitória;BRS Vitória;2010;0
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2010;6000
16;ti_Coleções;Coleções;2010;11624
17;ti_Concord;Concord;2010;41446763
18;ti_Concordclone30;Concord clone 30;2010;942685
19;ti_Couderc;Couderc;2010;24092319
20;ti_Cynthiana(1);Cynthiana(1);2010;1151540
21;ti_Herbemont;Herbemont;2010;7598565
22;ti_IAC138022;IAC 138022;2010;0
23;ti_Isabel;Isabel;2010;198927893
24;ti_IsabelPrecoce;Isabel Precoce;2010;5427981
25;ti_Jacquez;Jacquez;2010;26557467
26;ti_Kyoko;Kyoko;2010;0
27;ti_Landot;Landot;2010;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2010;0
29;ti_Oberlin;Oberlin;2010;0
30;ti_Othello;Othello;2010;0
31;ti_Paco;Paco;2010;0
32;ti_Patricia;Patricia;2010;7085
33;ti_Seibel;Seibel;2010;6274394
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2010;3062997
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2010;1251956
36;ti_Vênus;Vênus;2010;0
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2010;71589617
38;br_Baco;Baco;2010;0
39;br_Bokay;Bokay;2010;0
40;br_BRS Bibiana ;BRS Bibiana ;2010;0
41;br_BRSClara;BRS Clara;2010;3560
42;br_BRSLorena;BRS Lorena;2010;4804262
43;br_Couderc13;Couderc 13;2010;8001944
44;br_Delaware;Delaware;2010;0
45;br_DonaZillá;Dona Zillá;2010;35708
46;br_DutChess;Dut Chess;2010;0
47;br_Goethe;Goethe;2010;473521
48;br_IAC;IAC;2010;650
49;br_Juliana;Juliana;2010;1500
50;br_Martha;Martha;2010;11329
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2010;0
52;br_MoscatoEmbrapa;Moscato Embrapa;2010;8594684
53;br_Niagara;Niagara;2010;0
54;br_NiagaraBranca;Niagara Branca;2010;35971072
55;br_NiagaraRosada;Niagara Rosada;2010;12553768
56;br_Poloske;Poloske;2010;0
57;br_Seleções;Seleções;2010;0
58;br_SeyveVillard;Seyve Villard;2010;873170
59;br_SeyveVillard5276;Seyve Villard 5276;2010;242528
60;br_SeyveVillard12375;Seyve Villard 12375;2010;0
61;br_TardiadeCaxias;Tardia de Caxias;2010;21921
62;br_Outras;Outras(2);2010;0
1;TINTAS;TINTAS;2011;532937101
2;ti_Bacarina;Bacarina;2011;12930
3;ti_Bailey;Bailey;2011;769140
4;ti_Bordo;Bordo;2011;139754250
5;ti_Bourdin (S);Bourdin (S);2011;0
6;ti_BRSCarmen;BRS Carmen;2011;48450
7;ti_BRSCora;BRS Cora;2011;2844280
8;ti_BRS Magna;BRS Magna;2011;0
9;ti_BRS Margot;BRS Margot;2011;0
10;ti_BRSMorena;BRS Morena;2011;0
29;ti_BRS Núbia ;BRS Núbia ;2011;0
11;ti_BRS Rúbea;BRS Rúbea;2011;1333903
12;ti_BRSVioleta;BRS Violeta;2011;2404076
13;ti_BRS Vitória;BRS Vitória;2011;0
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2011;4351
16;ti_Coleções;Coleções;2011;33408
17;ti_Concord;Concord;2011;44201322
18;ti_Concordclone30;Concord clone 30;2011;1720732
19;ti_Couderc;Couderc;2011;35686727
20;ti_Cynthiana(1);Cynthiana(1);2011;1249033
21;ti_Herbemont;Herbemont;2011;8954135
22;ti_IAC138022;IAC 138022;2011;0
23;ti_Isabel;Isabel;2011;244626313
24;ti_IsabelPrecoce;Isabel Precoce;2011;7687712
25;ti_Jacquez;Jacquez;2011;30223434
26;ti_Kyoko;Kyoko;2011;0
27;ti_Landot;Landot;2011;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2011;0
29;ti_Oberlin;Oberlin;2011;0
30;ti_Othello;Othello;2011;0
31;ti_Paco;Paco;2011;0
32;ti_Patricia;Patricia;2011;5885
33;ti_Seibel;Seibel;2011;6922384
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2011;2839703
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2011;1602693
36;ti_Vênus;Vênus;2011;12240
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2011;94137074
38;br_Baco;Baco;2011;0
39;br_Bokay;Bokay;2011;32810
40;br_BRS Bibiana ;BRS Bibiana ;2011;0
41;br_BRSClara;BRS Clara;2011;4820
42;br_BRSLorena;BRS Lorena;2011;7776413
43;br_Couderc13;Couderc 13;2011;10982813
44;br_Delaware;Delaware;2011;0
45;br_DonaZillá;Dona Zillá;2011;29190
46;br_DutChess;Dut Chess;2011;0
47;br_Goethe;Goethe;2011;414977
48;br_IAC;IAC;2011;0
49;br_Juliana;Juliana;2011;0
50;br_Martha;Martha;2011;3060
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2011;0
52;br_MoscatoEmbrapa;Moscato Embrapa;2011;11200409
53;br_Niagara;Niagara;2011;0
54;br_NiagaraBranca;Niagara Branca;2011;47581756
55;br_NiagaraRosada;Niagara Rosada;2011;14831369
56;br_Poloske;Poloske;2011;0
57;br_Seleções;Seleções;2011;2022
58;br_SeyveVillard;Seyve Villard;2011;1007735
59;br_SeyveVillard5276;Seyve Villard 5276;2011;242415
60;br_SeyveVillard12375;Seyve Villard 12375;2011;0
61;br_TardiadeCaxias;Tardia de Caxias;2011;27285
62;br_Outras;Outras(2);2011;0
1;TINTAS;TINTAS;2012;527332818
2;ti_Bacarina;Bacarina;2012;3820
3;ti_Bailey;Bailey;2012;912286
4;ti_Bordo;Bordo;2012;127378006
5;ti_Bourdin (S);Bourdin (S);2012;0
6;ti_BRSCarmen;BRS Carmen;2012;278602
7;ti_BRSCora;BRS Cora;2012;3098082
8;ti_BRS Magna;BRS Magna;2012;0
9;ti_BRS Margot;BRS Margot;2012;0
10;ti_BRSMorena;BRS Morena;2012;0
29;ti_BRS Núbia ;BRS Núbia ;2012;0
11;ti_BRS Rúbea;BRS Rúbea;2012;1332139
12;ti_BRSVioleta;BRS Violeta;2012;4009589
13;ti_BRS Vitória;BRS Vitória;2012;0
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2012;3138
16;ti_Coleções;Coleções;2012;39806
17;ti_Concord;Concord;2012;44395218
18;ti_Concordclone30;Concord clone 30;2012;2745160
19;ti_Couderc;Couderc;2012;27237702
20;ti_Cynthiana(1);Cynthiana(1);2012;1492979
21;ti_Herbemont;Herbemont;2012;7246411
22;ti_IAC138022;IAC 138022;2012;0
23;ti_Isabel;Isabel;2012;262942020
24;ti_IsabelPrecoce;Isabel Precoce;2012;11743388
25;ti_Jacquez;Jacquez;2012;24572149
26;ti_Kyoko;Kyoko;2012;0
27;ti_Landot;Landot;2012;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2012;0
29;ti_Oberlin;Oberlin;2012;0
30;ti_Othello;Othello;2012;0
31;ti_Paco;Paco;2012;0
32;ti_Patricia;Patricia;2012;3015
33;ti_Seibel;Seibel;2012;4056234
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2012;2491824
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2012;1330096
36;ti_Vênus;Vênus;2012;21154
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2012;93549583
38;br_Baco;Baco;2012;0
39;br_Bokay;Bokay;2012;56250
40;br_BRS Bibiana ;BRS Bibiana ;2012;0
41;br_BRSClara;BRS Clara;2012;4120
42;br_BRSLorena;BRS Lorena;2012;8792381
43;br_Couderc13;Couderc 13;2012;10185486
44;br_Delaware;Delaware;2012;0
45;br_DonaZillá;Dona Zillá;2012;23770
46;br_DutChess;Dut Chess;2012;0
47;br_Goethe;Goethe;2012;776322
48;br_IAC;IAC;2012;0
49;br_Juliana;Juliana;2012;0
50;br_Martha;Martha;2012;22321
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2012;0
52;br_MoscatoEmbrapa;Moscato Embrapa;2012;11303572
53;br_Niagara;Niagara;2012;0
54;br_NiagaraBranca;Niagara Branca;2012;47325170
55;br_NiagaraRosada;Niagara Rosada;2012;14040879
56;br_Poloske;Poloske;2012;0
57;br_Seleções;Seleções;2012;0
58;br_SeyveVillard;Seyve Villard;2012;839003
59;br_SeyveVillard5276;Seyve Villard 5276;2012;151456
60;br_SeyveVillard12375;Seyve Villard 12375;2012;0
61;br_TardiadeCaxias;Tardia de Caxias;2012;28853
62;br_Outras;Outras(2);2012;0
1;TINTAS;TINTAS;2013;460738996
2;ti_Bacarina;Bacarina;2013;2990
3;ti_Bailey;Bailey;2013;756000
4;ti_Bordo;Bordo;2013;102788361
5;ti_Bourdin (S);Bourdin (S);2013;0
6;ti_BRSCarmen;BRS Carmen;2013;605728
7;ti_BRSCora;BRS Cora;2013;3697942
8;ti_BRS Magna;BRS Magna;2013;0
9;ti_BRS Margot;BRS Margot;2013;0
10;ti_BRSMorena;BRS Morena;2013;2600
29;ti_BRS Núbia ;BRS Núbia ;2013;0
11;ti_BRS Rúbea;BRS Rúbea;2013;1478269
12;ti_BRSVioleta;BRS Violeta;2013;3561414
13;ti_BRS Vitória;BRS Vitória;2013;0
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2013;106
16;ti_Coleções;Coleções;2013;34072
17;ti_Concord;Concord;2013;34237661
18;ti_Concordclone30;Concord clone 30;2013;2326774
19;ti_Couderc;Couderc;2013;26722044
20;ti_Cynthiana(1);Cynthiana(1);2013;1290743
21;ti_Herbemont;Herbemont;2013;6142005
22;ti_IAC138022;IAC 138022;2013;0
23;ti_Isabel;Isabel;2013;232518530
24;ti_IsabelPrecoce;Isabel Precoce;2013;11467561
25;ti_Jacquez;Jacquez;2013;24997428
26;ti_Kyoko;Kyoko;2013;0
27;ti_Landot;Landot;2013;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2013;0
29;ti_Oberlin;Oberlin;2013;0
30;ti_Othello;Othello;2013;0
31;ti_Paco;Paco;2013;0
32;ti_Patricia;Patricia;2013;3575
33;ti_Seibel;Seibel;2013;6727381
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2013;275998
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2013;1087889
36;ti_Vênus;Vênus;2013;13925
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2013;77174438
38;br_Baco;Baco;2013;0
39;br_Bokay;Bokay;2013;57680
40;br_BRS Bibiana ;BRS Bibiana ;2013;0
41;br_BRSClara;BRS Clara;2013;81130
42;br_BRSLorena;BRS Lorena;2013;7354725
43;br_Couderc13;Couderc 13;2013;8564745
44;br_Delaware;Delaware;2013;0
45;br_DonaZillá;Dona Zillá;2013;15330
46;br_DutChess;Dut Chess;2013;0
47;br_Goethe;Goethe;2013;469138
48;br_IAC;IAC;2013;0
49;br_Juliana;Juliana;2013;0
50;br_Martha;Martha;2013;5642
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2013;0
52;br_MoscatoEmbrapa;Moscato Embrapa;2013;11763335
53;br_Niagara;Niagara;2013;0
54;br_NiagaraBranca;Niagara Branca;2013;37574776
55;br_NiagaraRosada;Niagara Rosada;2013;10312310
56;br_Poloske;Poloske;2013;0
57;br_Seleções;Seleções;2013;0
58;br_SeyveVillard;Seyve Villard;2013;781787
59;br_SeyveVillard5276;Seyve Villard 5276;2013;180410
60;br_SeyveVillard12375;Seyve Villard 12375;2013;0
61;br_TardiadeCaxias;Tardia de Caxias;2013;13430
62;br_Outras;Outras(2);2013;0
1;TINTAS;TINTAS;2014;471555903
2;ti_Bacarina;Bacarina;2014;3900
3;ti_Bailey;Bailey;2014;991449
4;ti_Bordo;Bordo;2014;113008320
5;ti_Bourdin (S);Bourdin (S);2014;0
6;ti_BRSCarmen;BRS Carmen;2014;1553111
7;ti_BRSCora;BRS Cora;2014;4721454
8;ti_BRS Magna;BRS Magna;2014;600
9;ti_BRS Margot;BRS Margot;2014;3679
10;ti_BRSMorena;BRS Morena;2014;6500
29;ti_BRS Núbia ;BRS Núbia ;2014;0
11;ti_BRS Rúbea;BRS Rúbea;2014;1731895
12;ti_BRSVioleta;BRS Violeta;2014;6489062
13;ti_BRS Vitória;BRS Vitória;2014;0
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2014;980
16;ti_Coleções;Coleções;2014;47882
17;ti_Concord;Concord;2014;30755828
18;ti_Concordclone30;Concord clone 30;2014;2923699
19;ti_Couderc;Couderc;2014;30181906
20;ti_Cynthiana(1);Cynthiana(1);2014;1490695
21;ti_Herbemont;Herbemont;2014;4045612
22;ti_IAC138022;IAC 138022;2014;0
23;ti_Isabel;Isabel;2014;228517859
24;ti_IsabelPrecoce;Isabel Precoce;2014;12806674
25;ti_Jacquez;Jacquez;2014;24345429
26;ti_Kyoko;Kyoko;2014;0
27;ti_Landot;Landot;2014;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2014;0
29;ti_Oberlin;Oberlin;2014;0
30;ti_Othello;Othello;2014;0
31;ti_Paco;Paco;2014;0
32;ti_Patricia;Patricia;2014;930
33;ti_Seibel;Seibel;2014;6367679
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2014;201931
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2014;1344919
36;ti_Vênus;Vênus;2014;13910
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2014;68847961
38;br_Baco;Baco;2014;0
39;br_Bokay;Bokay;2014;79390
40;br_BRS Bibiana ;BRS Bibiana ;2014;0
41;br_BRSClara;BRS Clara;2014;0
42;br_BRSLorena;BRS Lorena;2014;9165164
43;br_Couderc13;Couderc 13;2014;8990377
44;br_Delaware;Delaware;2014;0
45;br_DonaZillá;Dona Zillá;2014;12325
46;br_DutChess;Dut Chess;2014;0
47;br_Goethe;Goethe;2014;346269
48;br_IAC;IAC;2014;0
49;br_Juliana;Juliana;2014;0
50;br_Martha;Martha;2014;3050
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2014;0
52;br_MoscatoEmbrapa;Moscato Embrapa;2014;11902554
53;br_Niagara;Niagara;2014;0
54;br_NiagaraBranca;Niagara Branca;2014;27973518
55;br_NiagaraRosada;Niagara Rosada;2014;9552430
56;br_Poloske;Poloske;2014;0
57;br_Seleções;Seleções;2014;0
58;br_SeyveVillard;Seyve Villard;2014;700473
59;br_SeyveVillard5276;Seyve Villard 5276;2014;107521
60;br_SeyveVillard12375;Seyve Villard 12375;2014;0
61;br_TardiadeCaxias;Tardia de Caxias;2014;14890
62;br_Outras;Outras(2);2014;0
1;TINTAS;TINTAS;2015;537592720
2;ti_Bacarina;Bacarina;2015;0
3;ti_Bailey;Bailey;2015;963159
4;ti_Bordo;Bordo;2015;137467196
5;ti_Bourdin (S);Bourdin (S);2015;0
6;ti_BRSCarmen;BRS Carmen;2015;2891792
7;ti_BRSCora;BRS Cora;2015;5733518
8;ti_BRS Magna;BRS Magna;2015;28560
9;ti_BRS Margot;BRS Margot;2015;15052
10;ti_BRSMorena;BRS Morena;2015;0
29;ti_BRS Núbia ;BRS Núbia ;2015;0
11;ti_BRS Rúbea;BRS Rúbea;2015;2034788
12;ti_BRSVioleta;BRS Violeta;2015;8295873
13;ti_BRS Vitória;BRS Vitória;2015;0
15;ti_Champagnon(Champanheta);Champagnon (Champanheta);2015;0
16;ti_Coleções;Coleções;2015;44847
17;ti_Concord;Concord;2015;39180980
18;ti_Concordclone30;Concord clone 30;2015;4293636
19;ti_Couderc;Couderc;2015;27693447
20;ti_Cynthiana(1);Cynthiana(1);2015;1596711
21;ti_Herbemont;Herbemont;2015;3282683
22;ti_IAC138022;IAC 138022;2015;0
23;ti_Isabel;Isabel;2015;256440505
24;ti_IsabelPrecoce;Isabel Precoce;2015;15254220
25;ti_Jacquez;Jacquez;2015;24330422
26;ti_Kyoko;Kyoko;2015;0
27;ti_Landot;Landot;2015;0
28;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;2015;0
29;ti_Oberlin;Oberlin;2015;0
30;ti_Othello;Othello;2015;0
31;ti_Paco;Paco;2015;0
32;ti_Patricia;Patricia;2015;2890
33;ti_Seibel;Seibel;2015;6075113
34;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);2015;732685
35;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);2015;1166954
36;ti_Vênus;Vênus;2015;67689
37;BRANCASEROSADAS;BRANCAS E ROSADAS;2015;95439129
38;br_Baco;Baco;2015;0
39;br_Bokay;Bokay;2015;84430
40;br_BRS Bibiana ;BRS Bibiana ;2015;0
41;br_BRSClara;BRS Clara;2015;0
42;br_BRSLorena;BRS Lorena;2015;9168814
43;br_Couderc13;Couderc 13;2015;7605648
44;br_Delaware;Delaware;2015;0
45;br_DonaZillá;Dona Zillá;2015;34170
46;br_DutChess;Dut Chess;2015;0
47;br_Goethe;Goethe;2015;481443
48;br_IAC;IAC;2015;0
49;br_Juliana;Juliana;2015;0
50;br_Martha;Martha;2015;12334
51;br_Mistura de uvas americanas;Mistura de uvas americanas;2015;0
52;br_MoscatoEmbrapa;Moscato Embrapa;2015;11248259
53;br_Niagara;Niagara;2015;0
54;br_NiagaraBranca;Niagara Branca;2015;50329681
55;br_NiagaraRosada;Niagara Rosada;2015;15706093
56;br_Poloske;Poloske;2015;0
57;br_Seleções;Seleções;2015;1500
58;br_SeyveVillard;Seyve Villard;2015;657086
59;br_SeyveVillard5276;Seyve Villard 5276;2015;91960
60;br_SeyveVillard12375;Seyve Villard 12375;2015;0
61;br_TardiadeCaxias;Tardia de Caxias;2015;17711
62;br_Outras;Outras(2);2015;0
1;TINTAS;TINTAS;2016;235356261
2;ti_Bacarina;Bacarina;2016;0
3;ti_Bailey;Bailey;2016;442784
4;ti_Bordo;Bordo;2016;60976531
5;ti_Bourdin (S);Bourdin (S);2016;0
6;ti_BRSCarmen;BRS Carmen;2016;2964574
